     Index       y_measurement           y_fitting        descriptor_1
       417    0.8840000000E+03    0.1013159123E+04    0.1940400000E+05
       418    0.1057000000E+04    0.1086456790E+04    0.2125200000E+05
       419    0.9000000000E+03    0.9398614551E+03    0.1755600000E+05
       420    0.8760000000E+03    0.1013159123E+04    0.1940400000E+05
       421    0.1068000000E+04    0.1086456790E+04    0.2125200000E+05
       422    0.8380000000E+03    0.9398614551E+03    0.1755600000E+05
       423    0.8730000000E+03    0.9731785768E+03    0.1839600000E+05
       424    0.1120000000E+04    0.1042668573E+04    0.2014800000E+05
       425    0.8980000000E+03    0.9036885802E+03    0.1664400000E+05
       426    0.1074000000E+04    0.1013159123E+04    0.1940400000E+05
       427    0.1006000000E+04    0.1013159123E+04    0.1940400000E+05
       428    0.8580000000E+03    0.9032126213E+03    0.1663200000E+05
       429    0.1144000000E+04    0.1013159123E+04    0.1940400000E+05
       430    0.1028000000E+04    0.1013159123E+04    0.1940400000E+05
       431    0.9480000000E+03    0.9032126213E+03    0.1663200000E+05
       432    0.1080000000E+04    0.1013159123E+04    0.1940400000E+05
       433    0.1030000000E+04    0.1013159123E+04    0.1940400000E+05
       434    0.9570000000E+03    0.9032126213E+03    0.1663200000E+05
       435    0.1104000000E+04    0.9731785768E+03    0.1839600000E+05
       436    0.1008000000E+04    0.9731785768E+03    0.1839600000E+05
       437    0.8820000000E+03    0.8689435819E+03    0.1576800000E+05
