     Index       y_measurement           y_fitting        descriptor_1
       421    0.1068000000E+04    0.1063470795E+04    0.8158305909E+03
       422    0.8380000000E+03    0.1040512455E+04    0.7928665396E+03
       423    0.8730000000E+03    0.1028862134E+04    0.7812133209E+03
       424    0.1120000000E+04    0.1019382810E+04    0.7717316400E+03
       425    0.8980000000E+03    0.9976654609E+03    0.7500088888E+03
       426    0.1074000000E+04    0.1090940216E+04    0.8433068439E+03
       427    0.1006000000E+04    0.1027408074E+04    0.7797588998E+03
       428    0.8580000000E+03    0.1061436803E+04    0.8137960922E+03
       429    0.1144000000E+04    0.1090940216E+04    0.8433068439E+03
       430    0.1028000000E+04    0.1027408074E+04    0.7797588998E+03
       431    0.9480000000E+03    0.1061436803E+04    0.8137960922E+03
       432    0.1080000000E+04    0.1090940216E+04    0.8433068439E+03
       433    0.1030000000E+04    0.1027408074E+04    0.7797588998E+03
       434    0.9570000000E+03    0.1061436803E+04    0.8137960922E+03
       435    0.1104000000E+04    0.1045367397E+04    0.7977226901E+03
       436    0.1008000000E+04    0.9852694255E+03    0.7376097701E+03
       437    0.8820000000E+03    0.1017458763E+04    0.7698071142E+03
